32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,16858,KUINTAL,2016
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,4699,KUINTAL,2016
32,JAWA BARAT,3271,KOTA BOGOR,8222,KUINTAL,2016
32,JAWA BARAT,3272,KOTA SUKABUMI,283,KUINTAL,2016
32,JAWA BARAT,3273,KOTA BANDUNG,126,KUINTAL,2016
32,JAWA BARAT,3274,KOTA CIREBON,6962,KUINTAL,2016
32,JAWA BARAT,3275,KOTA BEKASI,8550,KUINTAL,2016
32,JAWA BARAT,3276,KOTA DEPOK,793,KUINTAL,2016
32,JAWA BARAT,3277,KOTA CIMAHI,74,KUINTAL,2016
32,JAWA BARAT,3278,KOTA TASIKMALAYA,1000,KUINTAL,2016
32,JAWA BARAT,3279,KOTA BANJAR,651,KUINTAL,2016
32,JAWA BARAT,3201,KABUPATEN BOGOR,28497,KUINTAL,2017
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,96090,KUINTAL,2017
32,JAWA BARAT,3203,KABUPATEN CIANJUR,156568,KUINTAL,2017
32,JAWA BARAT,3204,KABUPATEN BANDUNG,45407,KUINTAL,2017
32,JAWA BARAT,3205,KABUPATEN GARUT,123301,KUINTAL,2017
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,19683,KUINTAL,2017
32,JAWA BARAT,3207,KABUPATEN CIAMIS,14202,KUINTAL,2017
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,298218,KUINTAL,2017
32,JAWA BARAT,3209,KABUPATEN CIREBON,391522,KUINTAL,2017
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,600638,KUINTAL,2017
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,283845,KUINTAL,2017
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,774736,KUINTAL,2017
32,JAWA BARAT,3213,KABUPATEN SUBANG,95475,KUINTAL,2017
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,32063,KUINTAL,2017
32,JAWA BARAT,3215,KABUPATEN KARAWANG,211346,KUINTAL,2017
32,JAWA BARAT,3216,KABUPATEN BEKASI,27440,KUINTAL,2017
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,15118,KUINTAL,2017
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,334,KUINTAL,2017
32,JAWA BARAT,3271,KOTA BOGOR,11153,KUINTAL,2017
32,JAWA BARAT,3272,KOTA SUKABUMI,185,KUINTAL,2017
32,JAWA BARAT,3273,KOTA BANDUNG,85,KUINTAL,2017
32,JAWA BARAT,3274,KOTA CIREBON,4618,KUINTAL,2017
32,JAWA BARAT,3275,KOTA BEKASI,13204,KUINTAL,2017
32,JAWA BARAT,3276,KOTA DEPOK,1529,KUINTAL,2017
32,JAWA BARAT,3277,KOTA CIMAHI,39,KUINTAL,2017
32,JAWA BARAT,3278,KOTA TASIKMALAYA,3798,KUINTAL,2017
32,JAWA BARAT,3279,KOTA BANJAR,5478,KUINTAL,2017
32,JAWA BARAT,3201,KABUPATEN BOGOR,35936,KUINTAL,2018
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,99003,KUINTAL,2018
32,JAWA BARAT,3203,KABUPATEN CIANJUR,107210,KUINTAL,2018
32,JAWA BARAT,3204,KABUPATEN BANDUNG,67585,KUINTAL,2018
32,JAWA BARAT,3205,KABUPATEN GARUT,111336,KUINTAL,2018
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,32390,KUINTAL,2018
32,JAWA BARAT,3207,KABUPATEN CIAMIS,57851,KUINTAL,2018
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,348506,KUINTAL,2018
32,JAWA BARAT,3209,KABUPATEN CIREBON,554767,KUINTAL,2018
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,447567,KUINTAL,2018
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,735821,KUINTAL,2018
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,941147,KUINTAL,2018
32,JAWA BARAT,3213,KABUPATEN SUBANG,199703,KUINTAL,2018
